log_schema,trade_id,entry_time,exit_time,symbol,timeframe,side,entry_px,exit_px,profit,exit_type,bars_held,rsi,bb_width_ratio,vol_ratio,spread_pts,entry_hour,entry_dow,rsi_depth,bb_walk_count,wick_pct,ema_slope_bp,atr_ratio,bb_pen_pts,htf_slope_bp,mae_r,mfe_r,mae_r_b4,mfe_r_b4,mae_r_b5,mfe_r_b5,mae_r_b6,mfe_r_b6,sl_pts,label_bad_entry,label_tail_loss,label_early_cut_b4,label_early_cut_b6,label_early_cut,label_regime,label_profile_good,label_profile_bad,label_bad_trade,label_loss,label_sl
2,138,2023-08-18 01:50:00,2023.08.18 03:35:00,EURUSD,M5,sell,1.08825,1.08879,-0.54,midline,20,77.08,0.000813,2.182,1,1,5,2.08,3,3.85,1.61,0.000163,33.5,-2.86,0.565,0.01,0.475,0.01,0.475,0.01,0.475,0.01,200.0,1,0,1,0,1,chop,1,1,1,1,0
2,140,2023-08-25 00:10:00,2023.08.25 01:10:00,EURUSD,M5,buy,1.07968,1.08016,0.48,midline,11,19.85,0.001374,4.389,1,0,5,5.15,2,14.14,-2.12,0.000171,54.7,-7.48,0.225,0.33,0.225,0.24,0.225,0.24,0.225,0.24,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,142,2023-08-29 07:25:00,2023.08.29 08:20:00,EURUSD,M5,buy,1.08162,1.08175,0.13,midline,10,23.85,0.000757,1.746,1,7,2,1.15,2,17.07,-1.87,0.000196,24.5,2.16,0.39,0.2,0.19,0.2,0.29,0.2,0.385,0.2,200.0,0,0,0,0,0,range,1,0,0,0,0
2,144,2023-08-30 06:25:00,2023.08.30 06:35:00,EURUSD,M5,buy,1.08561,1.08679,1.18,midline,1,18.87,0.001296,3.495,1,6,3,6.13,1,0.0,-2.14,0.000151,10.2,5.13,0.02,0.73,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,146,2023-08-31 08:05:00,2023.08.31 09:50:29,EURUSD,M5,buy,1.09037,1.08837,-2.0,sl,20,23.36,0.001473,3.575,5,8,4,1.64,3,8.06,-2.31,0.000321,32.6,5.01,0.975,0.075,0.695,0.035,0.695,0.035,0.695,0.075,200.0,1,1,1,1,1,chop,0,1,1,1,1
2,148,2023-09-01 07:25:00,2023.09.01 07:55:00,EURUSD,M5,buy,1.08308,1.0842,1.12,midline,5,22.94,0.001455,2.836,2,7,5,2.06,2,8.99,-2.53,0.000261,54.1,-4.49,0.11,0.56,0.11,0.45,0.11,0.56,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,150,2023-09-04 08:20:00,2023.09.04 09:00:00,EURUSD,M5,sell,1.08031,1.07958,0.73,midline,7,76.86,0.001414,1.661,6,8,1,1.86,3,10.42,2.13,0.00032,49.8,-6.25,0.195,0.395,0.195,0.12,0.195,0.22,0.195,0.29,200.0,0,0,0,0,0,trend,0,0,0,0,0
2,152,2023-09-08 01:30:00,2023.09.08 02:20:00,EURUSD,M5,sell,1.07035,1.07051,-0.16,midline,9,79.22,0.00095,2.285,1,1,5,4.22,1,29.27,1.9,0.000131,8.2,-4.34,0.575,0.06,0.545,0.06,0.575,0.06,0.575,0.06,200.0,1,0,1,1,1,range,1,0,1,1,0
2,154,2023-09-08 07:10:00,2023.09.08 07:35:00,EURUSD,M5,sell,1.07253,1.07197,0.56,midline,4,75.55,0.00143,4.06,1,7,5,0.55,0,20.0,2.63,0.000181,0.0,0.1,0.15,0.3,0.15,0.3,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,156,2023-09-11 05:50:00,2023.09.11 06:45:00,EURUSD,M5,sell,1.0736,1.07325,0.35,midline,10,80.63,0.001619,1.874,1,5,1,5.63,1,4.88,3.21,0.000197,14.5,1.71,0.27,0.175,0.14,0.09,0.155,0.09,0.17,0.09,200.0,0,0,0,0,0,range,1,0,0,0,0
2,158,2023-09-12 08:10:00,2023.09.12 09:35:00,EURUSD,M5,buy,1.07299,1.07208,-0.91,midline,16,23.44,0.000985,1.573,4,8,2,1.56,1,7.69,-2.32,0.000252,11.7,0.97,0.885,0.0,0.35,0.0,0.435,0.0,0.465,0.0,200.0,1,1,0,0,0,range,1,0,1,1,0
2,160,2023-09-14 01:50:00,2023.09.14 02:30:00,EURUSD,M5,sell,1.07393,1.07366,0.27,midline,7,75.08,0.000683,2.307,1,1,4,0.08,3,3.13,1.44,0.000155,22.8,-0.66,0.135,0.21,0.135,0.065,0.135,0.115,0.135,0.115,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,162,2023-09-15 07:25:00,2023.09.15 08:05:00,EURUSD,M5,sell,1.06635,1.06581,0.54,midline,7,77.77,0.001309,2.091,5,7,5,2.77,4,20.0,2.97,0.00026,28.5,-7.57,0.2,0.31,0.2,0.15,0.2,0.15,0.2,0.15,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,164,2023-09-20 07:20:00,2023.09.20 07:55:00,EURUSD,M5,sell,1.06904,1.06847,0.57,midline,6,75.34,0.001084,1.93,3,7,3,0.34,3,20.69,1.81,0.000252,31.4,0.0,0.135,0.3,0.125,0.13,0.135,0.13,0.135,0.3,200.0,0,0,0,0,0,range,1,0,0,0,0
2,166,2023-09-21 01:05:00,2023.09.21 01:30:00,EURUSD,M5,buy,1.06484,1.0641,-0.74,e8c,4,20.73,0.000806,2.252,1,1,4,4.27,1,58.14,-1.85,0.000188,2.5,-6.1,0.395,0.095,0.395,0.095,,,,,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,168,2023-09-21 01:30:00,2023.09.21 02:50:00,EURUSD,M5,buy,1.06411,1.06372,-0.39,midline,15,18.34,0.00128,1.988,1,1,4,6.66,2,13.95,-2.8,0.000215,25.4,-6.37,0.67,0.0,0.565,0.0,0.565,0.0,0.67,0.0,200.0,1,0,1,1,1,trend,1,0,1,1,0
2,170,2023-09-21 03:35:00,2023.09.21 04:15:00,EURUSD,M5,buy,1.06213,1.06312,0.99,midline,7,18.75,0.001591,2.595,1,3,4,6.25,1,27.75,-2.02,0.000316,52.7,-8.57,0.125,0.535,0.125,0.31,0.125,0.395,0.125,0.475,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,172,2023-09-26 01:35:00,2023.09.26 02:15:00,EURUSD,M5,buy,1.05813,1.05864,0.51,midline,7,18.6,0.001407,1.715,1,1,2,6.4,4,23.68,-2.66,0.000153,23.3,-7.66,0.04,0.305,0.04,0.19,0.04,0.27,0.04,0.27,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,174,2023-09-27 01:45:00,2023.09.27 02:25:00,EURUSD,M5,buy,1.05599,1.0565,0.51,midline,7,22.53,0.001098,1.833,1,1,3,2.47,3,25.45,-1.97,0.000196,30.3,-6.12,0.205,0.26,0.205,0.065,0.205,0.075,0.205,0.195,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,176,2023-09-27 12:20:00,2023.09.27 13:25:00,EURUSD,M5,buy,1.05438,1.05409,-0.29,midline,12,22.69,0.001613,1.606,4,12,3,2.31,2,10.17,-2.9,0.000308,40.0,-5.81,0.48,0.17,0.48,0.0,0.48,0.0,0.48,0.005,200.0,0,0,1,0,1,range,1,0,0,1,0
2,178,2023-10-02 06:55:00,2023.10.02 07:25:00,EURUSD,M5,buy,1.05622,1.05657,0.35,midline,5,23.58,0.001042,2.097,5,6,1,1.42,5,50.0,-2.19,0.000147,2.2,-0.11,0.1,0.25,0.1,0.195,0.1,0.25,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,180,2023-10-05 07:15:00,2023.10.05 08:40:00,EURUSD,M5,buy,1.05127,1.05117,-0.1,midline,16,24.94,0.001427,1.885,1,7,4,0.06,4,21.62,-3.03,0.000243,11.3,3.61,0.565,0.155,0.125,0.155,0.21,0.155,0.245,0.155,200.0,1,0,0,0,0,range,1,0,1,1,0
2,182,2023-10-10 00:45:00,2023.10.10 01:20:00,EURUSD,M5,sell,1.05781,1.05754,0.27,midline,6,76.43,0.001165,2.362,1,0,2,1.43,3,70.0,2.59,0.000141,4.5,4.37,0.275,0.365,0.275,0.04,0.275,0.175,0.275,0.365,200.0,0,0,0,0,0,range,1,0,0,0,0
2,184,2023-10-18 01:25:00,2023.10.18 02:30:00,EURUSD,M5,buy,1.05658,1.05649,-0.09,midline,12,23.3,0.001001,2.883,5,1,3,1.7,3,32.0,-1.94,0.000143,21.2,3.37,0.28,0.065,0.165,0.015,0.28,0.015,0.28,0.015,200.0,0,0,0,0,0,range,1,0,0,1,0
2,186,2023-10-18 07:15:00,2023.10.18 07:50:00,EURUSD,M5,sell,1.05913,1.05848,0.65,midline,6,77.65,0.001458,2.088,2,7,3,2.65,3,50.0,3.12,0.000243,33.2,3.96,0.095,0.435,0.095,0.27,0.095,0.375,0.095,0.435,200.0,0,0,0,0,0,range,1,0,0,0,0
2,188,2023-10-23 03:55:00,2023.10.23 04:55:00,EURUSD,M5,buy,1.05746,1.05778,0.32,midline,11,24.95,0.001032,1.919,4,3,1,0.05,3,29.63,-2.03,0.00019,21.1,1.57,0.075,0.175,0.075,0.13,0.075,0.13,0.075,0.13,200.0,0,0,0,0,0,range,1,0,0,0,0
2,190,2023-10-25 01:10:00,2023.10.25 01:35:00,EURUSD,M5,sell,1.05966,1.0596,0.06,midline,4,76.3,0.000471,1.928,3,1,3,1.3,2,22.73,1.05,0.000116,7.8,-4.65,0.1,0.125,0.1,0.125,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,192,2023-10-26 03:20:00,2023.10.26 04:45:00,EURUSD,M5,buy,1.055,1.05446,-0.54,midline,16,24.5,0.001278,1.804,4,3,4,0.5,1,20.41,-2.65,0.000243,13.0,-6.18,0.44,0.0,0.33,0.0,0.33,0.0,0.33,0.0,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,194,2023-10-31 06:45:00,2023.10.31 08:15:00,EURUSD,M5,sell,1.06076,1.06271,-1.95,e8c,17,75.99,0.0015,1.884,2,6,2,0.99,4,25.71,3.13,0.000235,11.4,2.25,0.965,0.21,0.2,0.065,0.2,0.21,0.2,0.21,200.0,1,1,0,0,0,range,1,0,1,1,0
2,196,2023-11-01 23:15:00,2023.11.02 00:25:00,EURUSD,M5,sell,1.05828,1.05936,-1.08,e8c,13,76.25,0.001357,1.575,6,23,3,1.25,1,6.67,2.5,0.000188,8.2,0.52,0.56,0.1,0.02,0.1,0.025,0.1,0.085,0.1,200.0,1,0,0,0,0,range,1,0,1,1,0
2,198,2023-11-02 00:25:00,2023.11.02 01:50:00,EURUSD,M5,sell,1.05933,1.05985,-0.52,midline,16,83.75,0.001638,1.55,3,0,4,8.75,2,18.42,3.46,0.000212,14.5,1.59,0.43,0.115,0.395,0.115,0.395,0.115,0.43,0.115,200.0,0,0,0,0,0,range,1,0,0,1,0
2,200,2023-11-02 12:15:00,2023.11.02 13:25:00,EURUSD,M5,sell,1.06496,1.06524,-0.28,midline,13,81.52,0.001609,2.038,3,12,4,6.52,2,10.87,3.47,0.000382,61.1,8.61,0.895,0.21,0.435,0.21,0.435,0.21,0.685,0.21,200.0,1,1,0,0,0,trend,1,0,1,1,0
2,202,2023-11-07 07:00:00,2023.11.07 08:05:00,EURUSD,M5,buy,1.07006,1.07007,0.01,midline,12,23.98,0.000937,1.523,3,6,2,1.02,3,27.78,-1.73,0.000166,6.9,0.59,0.445,0.03,0.275,0.03,0.275,0.03,0.445,0.03,200.0,0,0,0,0,0,range,1,0,0,0,0
2,204,2023-11-09 06:00:00,2023.11.09 06:35:00,EURUSD,M5,buy,1.07027,1.07077,0.5,midline,6,24.12,0.000791,2.233,2,5,4,0.88,3,35.71,-1.4,0.000115,15.6,2.15,0.065,0.245,0.065,0.12,0.065,0.16,0.065,0.245,200.0,0,0,0,0,0,range,1,0,0,0,0
2,206,2023-11-10 07:10:00,2023.11.10 07:45:00,EURUSD,M5,buy,1.06593,1.06681,0.88,midline,6,23.87,0.000871,2.846,2,7,5,1.13,4,7.35,-1.76,0.000203,32.6,-4.12,0.165,0.465,0.165,0.3,0.165,0.3,0.165,0.465,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,208,2023-11-13 07:15:00,2023.11.13 07:55:00,EURUSD,M5,sell,1.06954,1.06923,0.31,midline,7,76.71,0.001139,1.93,2,7,1,1.71,3,14.29,2.05,0.000192,9.1,0.77,0.105,0.175,0.105,0.155,0.105,0.155,0.105,0.155,200.0,0,0,0,0,0,range,0,0,0,0,0
2,210,2023-11-20 02:30:00,2023.11.20 04:20:00,EURUSD,M5,sell,1.09206,1.09349,-1.43,e8c,21,75.45,0.001495,1.816,3,2,1,0.45,2,12.5,2.79,0.000275,40.2,8.17,0.755,0.155,0.145,0.15,0.15,0.15,0.15,0.15,200.0,1,1,0,0,0,trend,1,0,1,1,0
2,212,2023-11-20 04:20:00,2023.11.20 04:55:00,EURUSD,M5,sell,1.09345,1.09257,0.88,midline,6,78.61,0.001262,2.396,4,4,1,3.61,1,12.04,2.47,0.000258,49.1,9.19,0.02,0.47,0.02,0.45,0.02,0.45,0.02,0.47,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,214,2023-11-23 06:00:00,2023.11.23 06:50:00,EURUSD,M5,sell,1.09103,1.09078,0.25,midline,9,76.94,0.000798,2.205,3,5,4,1.94,4,25.58,1.6,0.000125,19.7,-0.06,0.365,0.145,0.365,0.06,0.365,0.06,0.365,0.1,200.0,0,0,0,0,0,range,1,0,0,0,0
2,216,2023-11-24 06:00:00,2023.11.24 06:30:00,EURUSD,M5,sell,1.09117,1.09068,0.49,midline,5,80.06,0.001389,1.86,4,5,5,5.06,0,10.0,2.09,0.000133,0.0,-0.5,0.0,0.285,0.0,0.26,0.0,0.285,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,218,2023-11-28 08:00:00,2023.11.28 08:25:00,EURUSD,M5,buy,1.0936,1.09441,0.81,midline,4,23.26,0.001355,1.779,2,7,2,1.74,1,22.58,-3.01,0.000242,19.5,1.59,0.01,0.465,0.01,0.465,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,220,2023-11-28 23:30:00,2023.11.29 00:10:00,EURUSD,M5,sell,1.1004,1.09992,0.48,midline,7,78.37,0.00121,1.884,5,23,2,3.37,4,10.81,2.66,0.000256,22.5,7.14,0.07,0.31,0.07,0.16,0.07,0.16,0.07,0.2,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,222,2023-11-29 01:05:00,2023.11.29 01:50:00,EURUSD,M5,sell,1.10151,1.10067,0.84,midline,8,80.07,0.001302,3.604,3,1,3,5.07,1,18.02,2.9,0.000266,48.3,8.06,0.055,0.445,0.055,0.36,0.055,0.36,0.055,0.36,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,224,2023-11-30 00:55:00,2023.11.30 01:20:00,EURUSD,M5,sell,1.09825,1.09777,0.48,midline,4,79.72,0.000977,1.692,1,0,4,4.72,6,21.95,2.07,0.000133,29.8,0.03,0.06,0.325,0.06,0.325,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,226,2023-12-05 00:40:00,2023.12.05 01:15:00,EURUSD,M5,sell,1.08443,1.08392,0.51,midline,6,78.33,0.00093,1.867,8,0,2,3.33,1,31.25,1.78,0.000157,18.7,-6.47,0.04,0.325,0.04,0.145,0.04,0.145,0.04,0.325,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,228,2023-12-07 07:35:00,2023.12.07 08:25:00,EURUSD,M5,sell,1.0774,1.0776,-0.2,midline,9,75.49,0.001449,1.544,1,7,4,0.49,4,9.68,3.03,0.000301,15.9,-5.65,0.44,0.105,0.355,0.085,0.44,0.085,0.44,0.085,200.0,0,0,0,0,0,chop,0,1,0,1,0
2,230,2023-12-12 07:00:00,2023.12.12 07:50:00,EURUSD,M5,sell,1.07792,1.0777,0.22,midline,9,81.66,0.001014,1.641,8,6,2,6.66,2,11.9,2.13,0.000186,29.4,0.29,0.195,0.26,0.195,0.1,0.195,0.1,0.195,0.1,200.0,0,0,0,0,0,range,1,0,0,0,0
2,232,2023-12-14 00:35:00,2023.12.14 01:15:00,EURUSD,M5,sell,1.08935,1.08884,0.51,midline,7,75.31,0.001405,2.213,7,0,4,0.31,1,13.58,2.24,0.000282,39.6,15.74,0.11,0.405,0.05,0.26,0.11,0.26,0.11,0.3,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,234,2023-12-19 07:20:00,2023.12.19 08:00:00,EURUSD,M5,sell,1.09391,1.09286,1.05,midline,7,75.09,0.001312,2.059,1,7,2,0.09,2,5.48,2.0,0.000306,47.8,1.73,0.115,0.585,0.115,0.345,0.115,0.365,0.115,0.39,200.0,0,0,0,0,0,range,1,0,0,0,0
2,236,2023-12-20 06:05:00,2023.12.20 06:30:00,EURUSD,M5,buy,1.09633,1.09575,-0.58,e8c,4,24.58,0.000696,1.52,1,6,3,0.42,0,9.52,-1.13,0.000157,0.0,3.57,0.37,0.02,0.37,0.02,,,,,200.0,0,0,0,0,0,range,0,0,0,1,0
2,238,2023-12-20 06:30:00,2023.12.20 07:30:00,EURUSD,M5,buy,1.09576,1.09587,0.11,midline,11,13.08,0.001148,1.625,1,6,3,11.92,4,55.56,-2.48,0.000178,9.3,3.37,0.34,0.135,0.12,0.09,0.12,0.135,0.34,0.135,200.0,0,0,0,0,0,range,1,0,0,0,0
2,240,2023-12-26 09:05:00,2023.12.26 10:05:00,EURUSD,M5,buy,1.10126,1.1016,0.34,midline,11,23.87,0.001327,1.92,1,9,2,1.13,4,31.43,-2.72,0.000212,22.6,3.0,0.145,0.175,0.145,0.06,0.145,0.06,0.145,0.06,200.0,0,0,0,0,0,range,1,0,0,0,0
2,242,2023-12-27 01:20:00,2023.12.27 02:00:00,EURUSD,M5,buy,1.10333,1.10361,0.28,midline,7,23.45,0.00097,1.833,1,1,3,1.55,0,9.68,-1.48,0.000148,0.0,4.14,0.08,0.17,0.08,0.095,0.08,0.095,0.08,0.095,200.0,0,0,0,0,0,range,0,0,0,0,0
2,244,2023-12-29 00:55:00,2023.12.29 02:05:00,EURUSD,M5,sell,1.10763,1.10774,-0.11,midline,13,76.63,0.001111,3.293,3,0,5,1.63,1,20.69,1.98,0.000192,10.6,-2.22,0.42,0.125,0.27,0.125,0.27,0.125,0.29,0.125,200.0,0,0,0,0,0,range,1,0,0,1,0
2,246,2024-01-04 03:35:00,2024.01.04 04:30:00,EURUSD,M5,sell,1.09287,1.09254,0.33,midline,10,77.39,0.001151,2.237,3,3,4,2.39,7,36.84,2.13,0.000169,19.6,-6.2,0.105,0.215,0.105,0.175,0.105,0.175,0.105,0.175,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,248,2024-01-05 03:30:00,2024.01.05 04:35:00,EURUSD,M5,buy,1.09411,1.09402,-0.09,midline,12,23.86,0.001422,1.573,3,3,5,1.14,4,20.0,-2.56,0.000185,1.5,-0.51,0.185,0.05,0.11,0.05,0.11,0.05,0.115,0.05,200.0,0,0,0,0,0,range,1,0,0,1,0
2,250,2024-01-05 06:35:00,2024.01.05 07:15:00,EURUSD,M5,buy,1.09275,1.09302,0.27,midline,7,23.23,0.001051,2.11,1,6,5,1.77,5,30.77,-2.49,0.000193,9.1,-2.14,0.15,0.195,0.15,0.045,0.15,0.045,0.15,0.095,200.0,0,0,0,0,0,range,1,0,0,0,0
2,252,2024-01-12 07:15:00,2024.01.12 08:10:00,EURUSD,M5,buy,1.09666,1.09742,0.76,midline,10,24.19,0.001147,2.607,1,7,5,0.81,3,32.26,-2.16,0.000244,20.5,1.75,0.285,0.43,0.285,0.16,0.285,0.16,0.285,0.16,200.0,0,0,0,0,0,range,1,0,0,0,0
2,254,2024-01-16 00:25:00,2024.01.16 00:50:00,EURUSD,M5,buy,1.09415,1.093,-1.15,e8c,4,19.95,0.000851,1.971,3,0,2,5.05,1,14.29,-1.46,0.000145,7.0,-1.51,0.635,0.01,0.635,0.01,,,,,200.0,1,0,1,0,1,range,1,0,1,1,0
2,256,2024-01-18 01:00:00,2024.01.18 02:30:00,EURUSD,M5,sell,1.08941,1.08961,-0.2,midline,17,79.9,0.000965,2.747,3,0,4,4.9,3,6.56,1.89,0.000201,37.3,-0.46,0.43,0.105,0.335,0.105,0.335,0.105,0.335,0.105,200.0,0,0,0,0,0,chop,1,1,0,1,0
2,258,2024-01-19 06:05:00,2024.01.19 06:55:00,EURUSD,M5,buy,1.08803,1.08804,0.01,midline,9,24.73,0.000908,1.783,3,6,5,0.27,0,67.86,-1.73,0.000151,0.0,0.68,0.24,0.075,0.195,0.075,0.24,0.075,0.24,0.075,200.0,0,0,0,0,0,range,1,0,0,0,0
2,260,2024-01-23 05:40:00,2024.01.23 07:00:00,EURUSD,M5,sell,1.09029,1.09141,-1.12,e8c,15,76.4,0.000977,1.652,3,5,2,1.4,1,20.59,1.97,0.000175,10.7,0.99,0.565,0.08,0.255,0.01,0.255,0.08,0.255,0.08,200.0,1,0,0,0,0,range,1,0,1,1,0
2,262,2024-01-23 07:00:00,2024.01.23 07:25:00,EURUSD,M5,sell,1.0914,1.09078,0.62,midline,4,79.0,0.001346,2.072,1,6,2,4.0,2,5.56,2.85,0.000246,15.7,2.01,0.11,0.315,0.11,0.315,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,264,2024-01-25 00:15:00,2024.01.25 01:35:00,EURUSD,M5,buy,1.08755,1.08753,-0.02,midline,15,21.81,0.001097,1.892,3,0,4,3.19,3,13.04,-1.9,0.000133,19.2,-0.01,0.275,0.075,0.155,0.055,0.155,0.055,0.155,0.055,200.0,0,0,0,0,0,range,1,0,0,1,0
2,266,2024-01-25 07:15:00,2024.01.25 07:40:00,EURUSD,M5,sell,1.08892,1.08858,0.34,midline,4,77.13,0.001444,1.572,1,7,4,2.13,0,18.18,2.34,0.000214,0.0,0.15,0.115,0.24,0.115,0.24,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,268,2024-01-26 06:50:00,2024.01.26 07:20:00,EURUSD,M5,buy,1.08305,1.08154,-1.51,e8c,5,23.93,0.001394,2.145,1,6,5,1.07,4,7.5,-2.66,0.000235,7.8,-4.5,0.755,0.025,0.315,0.025,0.755,0.025,,,200.0,1,1,0,0,0,chop,0,1,1,1,0
2,270,2024-01-29 20:05:00,2024.01.29 21:05:00,EURUSD,M5,sell,1.08276,1.08277,-0.01,midline,11,80.53,0.001537,3.885,1,20,1,5.53,1,31.75,2.32,0.00025,36.4,-4.88,0.64,0.085,0.64,0.08,0.64,0.08,0.64,0.08,200.0,1,0,1,1,1,range,1,0,1,1,0
2,272,2024-01-30 07:00:00,2024.01.30 07:45:00,EURUSD,M5,buy,1.0815,1.08167,0.17,midline,8,23.71,0.001226,1.688,1,6,2,1.29,3,39.39,-2.47,0.000238,9.2,-2.29,0.17,0.225,0.17,0.19,0.17,0.19,0.17,0.19,200.0,0,0,0,0,0,range,1,0,0,0,0
2,274,2024-02-01 07:10:00,2024.02.01 08:00:00,EURUSD,M5,buy,1.07932,1.07932,0.0,midline,9,23.24,0.001134,1.508,1,7,4,1.76,3,10.71,-2.32,0.00024,20.0,-4.98,0.48,0.055,0.48,0.01,0.48,0.01,0.48,0.01,200.0,0,0,1,0,1,chop,0,0,0,1,0
2,276,2024-02-04 23:10:00,2024.02.04 23:40:00,EURUSD,M5,buy,1.07734,1.07782,0.48,midline,5,23.78,0.001464,2.118,3,23,0,1.22,1,8.11,-2.2,0.000286,26.5,-9.42,0.18,0.31,0.18,0.205,0.18,0.31,,,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,278,2024-02-06 07:20:00,2024.02.06 07:50:00,EURUSD,M5,sell,1.07621,1.07548,0.73,midline,5,76.5,0.001366,1.68,1,7,2,1.5,4,16.0,2.82,0.00024,19.0,-4.34,0.015,0.405,0.015,0.4,0.015,0.405,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,280,2024-02-07 01:10:00,2024.02.07 03:00:00,EURUSD,M5,sell,1.07616,1.07637,-0.21,midline,21,75.72,0.000591,2.684,3,1,3,0.72,2,47.37,1.17,0.000124,9.5,-0.65,0.22,0.075,0.055,0.075,0.055,0.075,0.055,0.075,200.0,0,0,0,0,0,range,1,0,0,1,0
2,282,2024-02-13 06:35:00,2024.02.13 07:05:00,EURUSD,M5,sell,1.07703,1.07737,-0.34,e8c,5,79.06,0.000482,1.662,2,6,2,4.06,1,4.17,0.97,0.000136,7.6,-1.86,0.23,0.055,0.105,0.045,0.23,0.055,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,284,2024-02-13 07:05:00,2024.02.13 07:30:00,EURUSD,M5,sell,1.07735,1.07717,0.18,midline,4,81.49,0.000753,3.756,2,7,2,6.49,1,24.56,1.57,0.000152,9.5,-1.44,0.215,0.205,0.215,0.205,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,286,2024-02-15 12:35:00,2024.02.15 13:30:29,EURUSD,M5,sell,1.07451,1.07661,-2.1,sl,10,75.61,0.000938,1.621,1,12,4,0.61,2,32.35,2.05,0.000241,22.5,0.92,0.29,0.14,0.185,0.14,0.185,0.14,0.185,0.14,200.0,1,1,0,0,0,range,1,0,1,1,1
2,288,2024-02-16 00:30:00,2024.02.16 01:35:00,EURUSD,M5,buy,1.07653,1.07648,-0.05,midline,12,24.42,0.001154,1.513,4,0,5,0.58,3,40.0,-1.91,0.000143,16.5,5.13,0.225,0.045,0.225,0.04,0.225,0.04,0.225,0.04,200.0,0,0,0,0,0,range,1,0,0,1,0
2,290,2024-02-19 07:15:00,2024.02.19 07:50:00,EURUSD,M5,sell,1.07881,1.07841,0.4,midline,6,75.33,0.00085,1.576,2,7,1,0.33,5,37.5,2.03,0.000157,3.6,3.3,0.065,0.26,0.065,0.095,0.065,0.12,0.065,0.26,200.0,0,0,0,0,0,range,1,0,0,0,0
2,292,2024-02-19 18:20:00,2024.02.19 19:20:00,EURUSD,M5,sell,1.07825,1.07791,0.34,midline,11,88.16,0.001326,2.0,2,18,1,13.16,1,18.18,2.56,0.00016,16.0,0.86,0.01,0.24,0.01,0.17,0.01,0.18,0.01,0.24,200.0,0,0,0,0,0,range,1,0,0,0,0
2,294,2024-02-22 00:35:00,2024.02.22 01:40:00,EURUSD,M5,sell,1.08281,1.08285,-0.04,midline,12,75.48,0.000965,1.575,4,0,4,0.48,5,8.33,2.33,0.000163,9.3,3.52,0.185,0.075,0.185,0.03,0.185,0.03,0.185,0.065,200.0,0,0,0,0,0,chop,0,1,0,1,0
2,296,2024-02-22 05:15:00,2024.02.22 05:50:00,EURUSD,M5,sell,1.08327,1.08378,-0.51,e8c,6,76.32,0.000933,1.997,4,5,4,1.32,1,0.0,1.47,0.000141,1.5,4.15,0.26,0.03,0.1,0.03,0.14,0.03,0.26,0.03,200.0,0,0,0,0,0,range,1,0,0,1,0
2,298,2024-02-22 05:50:00,2024.02.22 07:10:00,EURUSD,M5,sell,1.08374,1.08442,-0.68,e8c,15,79.41,0.0011,2.123,4,5,4,4.41,1,17.24,1.92,0.000149,5.4,4.32,0.36,0.24,0.005,0.24,0.005,0.24,0.005,0.24,200.0,0,0,0,0,0,range,1,0,0,1,0
2,300,2024-02-22 07:10:00,2024.02.22 08:15:05,EURUSD,M5,sell,1.0844,1.08673,-2.33,sl,12,76.42,0.000993,2.363,2,7,4,1.42,1,11.11,2.04,0.000201,19.4,4.9,0.9,0.07,0.34,0.07,0.365,0.07,0.505,0.07,200.0,1,1,0,1,1,range,1,0,1,1,1
2,302,2024-02-26 07:10:00,2024.02.26 08:05:00,EURUSD,M5,sell,1.08295,1.08287,0.08,midline,10,75.78,0.000775,2.459,2,7,1,0.78,2,11.11,1.31,0.00018,15.4,0.25,0.365,0.125,0.205,0.025,0.365,0.025,0.365,0.025,200.0,0,0,0,0,0,range,1,0,0,0,0
